FechaSalida,AnioSalida,MesSalida,DiaSalida,NumeroVuelo,AeropuertoSalida,AeropuertoLlegada,Ruta,TiempoVuelo,FuelTotal,Pasajeros,Maletas,PesoMaletas
15/10/2016,2016,10,15,2308,FMM,SNN,FMM-SNN,123,5184,138,35,460
15/10/2016,2016,10,15,2327,PMI,LBA,PMI-LBA,136,5968,183,91,1180
15/10/2016,2016,10,15,2409,FMM,ALC,FMM-ALC,128,5284,180,(null),(null)
15/10/2016,2016,10,15,2469,LCJ,STN,LCJ-STN,111,4920,179,55,1000
15/10/2016,2016,10,15,2527,SXF,MAD,SXF-MAD,169,7305,184,71,920
15/10/2016,2016,10,15,2548,NYO,AGP,NYO-AGP,249,10970,186,93,950
15/10/2016,2016,10,15,2576,EIN,AGP,EIN-AGP,168,7061,186,71,920
15/10/2016,2016,10,15,2599,SXF,RIX,SXF-RIX,75,3090,163,38,490
15/10/2016,2016,10,15,2643,RIX,STN,RIX-STN,141,6081,177,34,450
15/10/2016,2016,10,15,2672,STN,FCO,STN-FCO,123,5691,179,30,390
15/10/2016,2016,10,15,2678,CPH,LTN,CPH-LTN,93,3823,186,99,1130
15/10/2016,2016,10,15,2829,REU,CRL,REU-CRL,96,4000,170,156,2030
15/10/2016,2016,10,15,2835,BRU,BCN,BRU-BCN,98,4130,187,50,650
15/10/2016,2016,10,15,2844,NDR,BVA,NDR-BVA,132,5960,171,72,940
15/10/2016,2016,10,15,2906,DUB,BRE,DUB-BRE,82,4110,174,110,1430
15/10/2016,2016,10,15,2923,BRU,AGP,BRU-AGP,155,6712,180,47,770
15/10/2016,2016,10,15,2941,LIS,HAM,LIS-HAM,165,7150,180,89,1160
15/10/2016,2016,10,15,2985,BRU,VLC,BRU-VLC,115,5100,179,48,678
15/10/2016,2016,10,15,2991,CPH,BGY,CPH-BGY,112,4620,182,88,720
15/10/2016,2016,10,15,3002,STN,FCO,STN-FCO,125,5450,181,31,400
15/10/2016,2016,10,15,3004,STN,FCO,STN-FCO,121,4930,184,43,560
15/10/2016,2016,10,15,3031,FCO,CRV,FCO-CRV,47,2510,169,15,200
15/10/2016,2016,10,15,3064,TFN,BCN,TFN-BCN,178,7370,172,36,470
15/10/2016,2016,10,15,3094,BVA,SKG,BVA-SKG,158,6805,168,33,430
15/10/2016,2016,10,15,3122,RZE,RYG,RZE-RYG,108,4553,174,91,1190
15/10/2016,2016,10,15,3132,PFO,STN,PFO-STN,259,11380,187,120,1560
15/10/2016,2016,10,15,3212,MAN,GRO,MAN-GRO,121,5155,178,47,610
15/10/2016,2016,10,15,3239,CRL,MAN,CRL-MAN,60,2640,167,44,170
15/10/2016,2016,10,15,3372,MLA,TRN,MLA-TRN,101,4610,173,37,480
15/10/2016,2016,10,15,3476,EIN,MLA,EIN-MLA,153,6671,187,75,970
15/10/2016,2016,10,15,3659,AGP,BRE,AGP-BRE,158,7074,184,109,1420
15/10/2016,2016,10,15,4031,LPL,FAO,LPL-FAO,172,7570,181,104,1350
15/10/2016,2016,10,15,4035,BGY,PSR,BGY-PSR,50,2300,163,5,60
15/10/2016,2016,10,15,4044,WMI,LPL,WMI-LPL,137,5440,175,32,410
15/10/2016,2016,10,15,4045,EIN,CFU,EIN-CFU,142,6400,188,83,1080
15/10/2016,2016,10,15,4054,WMI,EMA,WMI-EMA,131,5300,187,44,570
15/10/2016,2016,10,15,4055,BVA,WMI,BVA-WMI,110,4580,173,25,330
15/10/2016,2016,10,15,4067,TFS,SXF,TFS-SXF,271,11070,172,130,1690
15/10/2016,2016,10,15,4088,MAN,FAO,MAN-FAO,163,7150,183,105,1370
15/10/2016,2016,10,15,4125,GRO,HHN,GRO-HHN,95,4140,180,92,1200
15/10/2016,2016,10,15,4231,BGY,BVA,BGY-BVA,77,3000,162,8,100
15/10/2016,2016,10,15,4302,TPS,BLQ,TPS-BLQ,67,3100,177,23,300
15/10/2016,2016,10,15,4316,BRI,BLQ,BRI-BLQ,58,2400,147,17,230
15/10/2016,2016,10,15,4332,MAN,TFS,MAN-TFS,270,12100,186,100,1299
15/10/2016,2016,10,15,4506,OPO,BOD,OPO-BOD,73,3184,176,28,360
15/10/2016,2016,10,15,4536,EIN,BGY,EIN-BGY,73,3010,178,38,490
15/10/2016,2016,10,15,4596,OPO,BLQ,OPO-BLQ,126,5764,172,44,570
15/10/2016,2016,10,15,4599,FMM,OPO,FMM-OPO,155,6539,178,54,700
15/10/2016,2016,10,15,4636,SVQ,BGY,SVQ-BGY,128,5460,174,77,1000
15/10/2016,2016,10,15,4714,BGY,RIX,BGY-RIX,142,5710,174,40,520
15/10/2016,2016,10,15,4722,BGY,BLL,BGY-BLL,96,3870,140,47,610
15/10/2016,2016,10,15,4728,BGY,FEZ,BGY-FEZ,164,6925,172,75,970
15/10/2016,2016,10,15,4736,BGY,CRV,BGY-CRV,85,3840,165,12,160
15/10/2016,2016,10,15,4815,CAG,CUF,CAG-CUF,57,2880,176,17,220
15/10/2016,2016,10,15,4827,TSF,CAG,TSF-CAG,74,3130,177,28,360
15/10/2016,2016,10,15,4886,BGY,BRI,BGY-BRI,67,3052,172,9,120
15/10/2016,2016,10,15,4891,FCO,CTA,FCO-CTA,57,2740,178,49,640
15/10/2016,2016,10,15,4925,KRK,DTM,KRK-DTM,82,3500,175,94,1230
15/10/2016,2016,10,15,5040,SUF,TSF,SUF-TSF,76,3080,170,(null),300
15/10/2016,2016,10,15,5153,RAK,MRS,RAK-MRS,143,5950,176,80,1040
15/10/2016,2016,10,15,5172,STN,BLL,STN-BLL,68,3320,150,31,400
15/10/2016,2016,10,15,5317,MAD,SCQ,MAD-SCQ,55,2630,171,31,400
15/10/2016,2016,10,15,5318,SCQ,MAD,SCQ-MAD,53,2363,185,14,180
15/10/2016,2016,10,15,5346,DUB,KTW,DUB-KTW,143,6500,183,67,871
15/10/2016,2016,10,15,5545,BLQ,ALC,BLQ-ALC,118,4600,179,52,680
15/10/2016,2016,10,15,5551,BGY,CGN,BGY-CGN,59,2540,166,31,400
15/10/2016,2016,10,15,5559,NRN,PSR,NRN-PSR,106,4930,169,66,860
15/10/2016,2016,10,15,5772,DUB,GLA,DUB-GLA,37,1630,170,27,351
15/10/2016,2016,10,15,5876,FAO,HHN,FAO-HHN,151,6548,188,140,1819
15/10/2016,2016,10,15,5942,BOH,PMI,BOH-PMI,121,5400,183,89,1150
15/10/2016,2016,10,15,5943,PMI,BOH,PMI-BOH,112,5190,183,87,1130
15/10/2016,2016,10,15,5991,MAD,STN,MAD-STN,105,4390,156,38,490
15/10/2016,2016,10,15,5997,MAD,STN,MAD-STN,120,5200,150,22,290
15/10/2016,2016,10,15,6003,MRS,BES,MRS-BES,91,4070,175,48,630
15/10/2016,2016,10,15,6014,EIN,SOF,EIN-SOF,139,6014,177,39,510
15/10/2016,2016,10,15,6024,ATH,OTP,ATH-OTP,71,3260,165,23,300
15/10/2016,2016,10,15,6072,FCO,TPS,FCO-TPS,49,2490,179,25,330
15/10/2016,2016,10,15,6099,RYG,CRL,RYG-CRL,96,3851,124,23,300
15/10/2016,2016,10,15,6139,AGP,FCO,AGP-FCO,120,5050,179,65,850
15/10/2016,2016,10,15,6219,PMI,NRN,PMI-NRN,120,5251,175,115,1500
15/10/2016,2016,10,15,6320,BCN,VLL,BCN-VLL,61,3070,146,13,170
15/10/2016,2016,10,15,6329,SOF,BCN,SOF-BCN,162,6680,183,61,790
15/10/2016,2016,10,15,6336,BHX,SOF,BHX-SOF,167,7287,149,(null),(null)
15/10/2016,2016,10,15,6372,BCN,ACE,BCN-ACE,169,7569,172,60,780
15/10/2016,2016,10,15,6384,BCN,SDR,BCN-SDR,61,2907,157,10,130
15/10/2016,2016,10,15,6395,DUB,BCN,DUB-BCN,130,5510,170,60,780
15/10/2016,2016,10,15,6396,BCN,SVQ,BCN-SVQ,81,3830,176,22,290
15/10/2016,2016,10,15,6406,HAM,SOF,HAM-SOF,128,5691,178,(null),(null)
15/10/2016,2016,10,15,6531,MRS,OPO,MRS-OPO,119,5195,173,27,350
15/10/2016,2016,10,15,6598,ATH,SKG,ATH-SKG,41,2028,159,8,100
15/10/2016,2016,10,15,6652,EDI,AGP,EDI-AGP,190,8300,185,87,1130
15/10/2016,2016,10,15,6726,HHN,PSR,HHN-PSR,83,3506,171,40,520
15/10/2016,2016,10,15,6881,BCN,MAH,BCN-MAH,34,1680,145,19,250
15/10/2016,2016,10,15,6882,MAH,BCN,MAH-BCN,33,1580,174,54,700
15/10/2016,2016,10,15,6933,RBA,CRL,RBA-CRL,161,7011,177,80,1040
15/10/2016,2016,10,15,6984,FCO,BCN,FCO-BCN,83,4096,175,56,730
15/10/2016,2016,10,15,6986,FCO,BCN,FCO-BCN,82,3704,182,15,200
15/10/2016,2016,10,15,7045,AGP,DUB,AGP-DUB,152,6820,185,89,1160
15/10/2016,2016,10,15,7046,DUB,AGP,DUB-AGP,161,6460,180,106,1378
15/10/2016,2016,10,15,7050,SUF,FCO,SUF-FCO,52,2220,110,11,140
15/10/2016,2016,10,15,7066,FCO,BDS,FCO-BDS,46,2140,156,18,240
15/10/2016,2016,10,15,7071,FCO,BRI,FCO-BRI,44,2120,162,39,510
15/10/2016,2016,10,15,7074,BRI,FCO,BRI-FCO,43,1920,144,13,170
15/10/2016,2016,10,15,7092,FCO,BRI,FCO-BRI,44,2170,150,2,30
15/10/2016,2016,10,15,7095,MJV,DUB,MJV-DUB,144,6116,176,62,810
15/10/2016,2016,10,15,7119,BVA,VLC,BVA-VLC,100,4376,166,26,330
15/10/2016,2016,10,15,7129,FUE,DUB,FUE-DUB,224,10240,187,95,1240
15/10/2016,2016,10,15,7157,MAD,DUB,MAD-DUB,111,5365,170,(null),(null)
15/10/2016,2016,10,15,7215,PMI,VLC,PMI-VLC,34,1642,171,30,390
15/10/2016,2016,10,15,7217,IBZ,VLC,IBZ-VLC,23,1160,152,24,310
15/10/2016,2016,10,15,7319,LEI,DUB,LEI-DUB,150,6666,179,88,1150
15/10/2016,2016,10,15,7342,PIK,FCO,PIK-FCO,159,6960,183,67,870
15/10/2016,2016,10,15,7417,FAO,BVA,FAO-BVA,125,5220,171,35,460
15/10/2016,2016,10,15,7452,CTA,BGY,CTA-BGY,90,4100,181,39,510
15/10/2016,2016,10,15,7729,RAK,MAD,RAK-MAD,100,4391,182,73,950
15/10/2016,2016,10,15,7758,MAD,FEZ,MAD-FEZ,73,3300,161,61,790
15/10/2016,2016,10,15,7794,BLQ,MLA,BLQ-MLA,86,3660,160,48,620
15/10/2016,2016,10,15,7801,PMI,OPO,PMI-OPO,97,4060,180,35,460
15/10/2016,2016,10,15,7821,RYG,EDI,RYG-EDI,84,3440,154,63,820
15/10/2016,2016,10,15,7824,BCN,PIK,BCN-PIK,133,5736,181,57,740
15/10/2016,2016,10,15,7886,PMI,KUN,PMI-KUN,187,8050,178,53,690
15/10/2016,2016,10,15,8048,CRL,FNI,CRL-FNI,80,3730,122,30,250
15/10/2016,2016,10,15,8116,NUE,STN,NUE-STN,75,3280,169,73,950
15/10/2016,2016,10,15,8117,STN,NUE,STN-NUE,79,3550,180,(null),(null)
15/10/2016,2016,10,15,8137,IBZ,BCN,IBZ-BCN,45,1990,175,27,350
15/10/2016,2016,10,15,8142,LTN,NOC,LTN-NOC,62,2880,177,26,340
15/10/2016,2016,10,15,8206,BRS,BUD,BRS-BUD,134,5850,183,64,830
15/10/2016,2016,10,15,8226,AHO,BTS,AHO-BTS,89,4045,173,48,624
15/10/2016,2016,10,15,8245,PMI,BRS,PMI-BRS,121,5311,178,98,1270
15/10/2016,2016,10,15,8287,ALC,BRS,ALC-BRS,129,5620,171,53,690
15/10/2016,2016,10,15,8346,OPO,STN,OPO-STN,115,4834,170,47,610
15/10/2016,2016,10,15,8387,PMI,STN,PMI-STN,123,5490,174,73,950
15/10/2016,2016,10,15,8416,CRL,BUD,CRL-BUD,95,3950,177,65,370
15/10/2016,2016,10,15,8445,STN,BUD,STN-BUD,119,5500,187,50,650
15/10/2016,2016,10,15,8452,GDN,NYO,GDN-NYO,52,2540,119,12,160
15/10/2016,2016,10,15,8492,OPO,HHN,OPO-HHN,128,5680,183,67,870
15/10/2016,2016,10,15,8523,RYG,RIX,RYG-RIX,71,3060,176,28,370
15/10/2016,2016,10,15,8543,SXF,STN,SXF-STN,81,3830,183,44,580
15/10/2016,2016,10,15,8554,CDT,STN,CDT-STN,118,5310,166,(null),(null)
15/10/2016,2016,10,15,8558,DUB,SXF,DUB-SXF,111,5040,179,94,1222
15/10/2016,2016,10,15,8559,SXF,DUB,SXF-DUB,112,5500,181,70,910
15/10/2016,2016,10,15,8582,STN,SKG,STN-SKG,169,7440,176,70,910
15/10/2016,2016,10,15,8628,TPS,TRN,TPS-TRN,80,3410,171,45,590
15/10/2016,2016,10,15,8637,RAK,NRN,RAK-NRN,193,8309,170,143,1860
15/10/2016,2016,10,15,8648,TRS,TPS,TRS-TPS,81,3620,177,42,550
15/10/2016,2016,10,15,8714,BRI,TRN,BRI-TRN,78,3530,175,7,90
15/10/2016,2016,10,15,8715,TRN,BRI,TRN-BRI,79,3570,180,17,220
15/10/2016,2016,10,15,8744,BLL,BUD,BLL-BUD,109,4717,184,58,750
15/10/2016,2016,10,15,8765,TUF,RAK,TUF-RAK,166,7206,184,(null),(null)
15/10/2016,2016,10,15,8803,AGP,CGN,AGP-CGN,154,6720,179,112,1460
15/10/2016,2016,10,15,8806,BGY,FUE,BGY-FUE,241,10570,189,87,1130
15/10/2016,2016,10,15,8833,EIN,BDS,EIN-BDS,126,5410,182,89,1160
15/10/2016,2016,10,15,8841,BCN,IBZ,BCN-IBZ,38,1900,158,26,340
15/10/2016,2016,10,15,8883,STN,EDI,STN-EDI,46,2345,168,31,400
15/10/2016,2016,10,15,8954,BRI,TRS,BRI-TRS,60,2780,168,19,250
15/10/2016,2016,10,15,9021,ATH,WMI,ATH-WMI,139,6130,184,56,760
15/10/2016,2016,10,15,9069,ALC,TRF,ALC-TRF,187,8150,177,91,1180
15/10/2016,2016,10,15,9072,ALC,MAN,ALC-MAN,138,5850,178,66,860
15/10/2016,2016,10,15,9092,TPS,BGY,TPS-BGY,76,3360,180,20,260
15/10/2016,2016,10,15,9102,VRN,CRL,VRN-CRL,71,2990,112,14,204
15/10/2016,2016,10,15,9111,BCN,TRN,BCN-TRN,68,3070,168,17,220
15/10/2016,2016,10,15,9143,FAO,STN,FAO-STN,137,5800,175,83,1080
15/10/2016,2016,10,15,9177,DUB,IBZ,DUB-IBZ,153,6270,169,89,1157
15/10/2016,2016,10,15,9204,OPO,HAM,OPO-HAM,149,6590,184,70,910
15/10/2016,2016,10,15,9232,EIN,AHO,EIN-AHO,106,4440,172,76,990
15/10/2016,2016,10,15,9251,STN,IBZ,STN-IBZ,133,5810,173,42,550
15/10/2016,2016,10,15,9274,EIN,STN,EIN-STN,40,2014,182,32,420
15/10/2016,2016,10,15,9338,PMI,CRL,PMI-CRL,116,4960,171,112,1460
15/10/2016,2016,10,15,9472,MAD,PSA,MAD-PSA,95,4105,169,36,470
15/10/2016,2016,10,15,9474,MAD,PSA,MAD-PSA,92,4141,170,21,270
15/10/2016,2016,10,15,9542,STN,FAO,STN-FAO,163,7100,181,116,1560
15/10/2016,2016,10,15,9552,BCN,BHX,BCN-BHX,110,4630,156,58,750
15/10/2016,2016,10,15,9623,FCO,FKB,FCO-FKB,83,3520,164,39,510
15/10/2016,2016,10,15,9674,MAD,FCO,MAD-FCO,115,5040,187,26,340
15/10/2016,2016,10,15,9784,BRI,PSA,BRI-PSA,61,2704,164,10,130
15/10/2016,2016,10,15,9832,HHN,PMI,HHN-PMI,103,4540,182,75,980
15/10/2016,2016,10,15,9907,PSA,DUB,PSA-DUB,147,6700,174,77,1000
15/10/2016,2016,10,15,9912,BOH,GRO,BOH-GRO,99,4090,145,46,590
15/10/2016,2016,10,15,9931,PSA,CAG,PSA-CAG,48,2330,162,8,100
15/10/2016,2016,10,15,9981,AHO,BLQ,AHO-BLQ,53,2410,178,(null),(null)
15/10/2016,2016,10,15,9982,BLQ,AHO,BLQ-AHO,55,2458,177,24,310
15/10/2016,2016,10,15,9993,MLA,PSA,MLA-PSA,82,3500,160,23,299
15/10/2016,2016,10,15,12,ATH,STN,ATH-STN,198,9160,175,79,1030
15/10/2016,2016,10,15,12,PIK,EMA,PIK-EMA,50,2030,(null),(null),(null)
15/10/2016,2016,10,15,27,SKG,ATH,SKG-ATH,37,1830,153,13,170
15/10/2016,2016,10,15,100,PIK,PIK,PIK-PIK,100,6720,(null),(null),(null)
15/10/2016,2016,10,15,111,PMI,SXF,PMI-SXF,134,6055,183,145,1890
15/10/2016,2016,10,15,113,LGW,DUB,LGW-DUB,49,2330,173,42,530
15/10/2016,2016,10,15,115,LGW,DUB,LGW-DUB,51,2310,175,(null),(null)
15/10/2016,2016,10,15,117,LGW,DUB,LGW-DUB,55,2570,185,(null),(null)
15/10/2016,2016,10,15,123,LGW,DUB,LGW-DUB,48,2580,172,29,380
15/10/2016,2016,10,15,134,SXF,FCO,SXF-FCO,112,4710,177,(null),(null)
15/10/2016,2016,10,15,139,VLC,SXF,VLC-SXF,147,6090,179,95,1240
15/10/2016,2016,10,15,140,SXF,FCO,SXF-FCO,104,4600,183,58,750
15/10/2016,2016,10,15,153,LBA,DUB,LBA-DUB,46,2040,173,13,170
15/10/2016,2016,10,15,157,LBA,DUB,LBA-DUB,39,1990,166,19,250
15/10/2016,2016,10,15,206,DUB,STN,DUB-STN,56,2730,173,28,364
15/10/2016,2016,10,15,337,DUB,LTN,DUB-LTN,53,2310,144,35,455
15/10/2016,2016,10,15,446,DUB,LPL,DUB-LPL,30,1440,158,15,195
15/10/2016,2016,10,15,554,DUB,MAN,DUB-MAN,39,1740,179,25,325
15/10/2016,2016,10,15,558,DUB,MAN,DUB-MAN,35,1660,163,30,390
15/10/2016,2016,10,15,561,MAN,DUB,MAN-DUB,34,1520,160,23,300
15/10/2016,2016,10,15,604,CPH,BUD,CPH-BUD,96,4200,176,102,(null)
15/10/2016,2016,10,15,607,MAD,CPH,MAD-CPH,157,6640,158,50,650
15/10/2016,2016,10,15,611,STN,LDY,STN-LDY,60,2660,170,12,160
15/10/2016,2016,10,15,656,AGP,PIK,AGP-PIK,172,7514,188,87,1130
15/10/2016,2016,10,15,664,DUB,BHX,DUB-BHX,39,1950,172,23,229
15/10/2016,2016,10,15,665,BHX,DUB,BHX-DUB,44,1968,172,24,330
15/10/2016,2016,10,15,712,STN,AAR,STN-AAR,74,3428,141,54,700
15/10/2016,2016,10,15,713,AAR,STN,AAR-STN,81,3546,182,70,940
15/10/2016,2016,10,15,857,RYG,DUB,RYG-DUB,120,5090,165,39,510
15/10/2016,2016,10,15,905,STN,ORK,STN-ORK,59,2930,181,16,210
15/10/2016,2016,10,15,936,STN,PGF,STN-PGF,101,4480,147,23,300
15/10/2016,2016,10,15,937,PGF,STN,PGF-STN,103,4350,153,32,420
15/10/2016,2016,10,15,983,PSR,STN,PSR-STN,127,5569,171,51,660
15/10/2016,2016,10,15,1010,ATH,SKG,ATH-SKG,36,1750,149,3,40
15/10/2016,2016,10,15,1062,MAD,WMI,MAD-WMI,181,8060,182,58,750
15/10/2016,2016,10,15,1067,SKG,ATH,SKG-ATH,41,1800,161,8,100
15/10/2016,2016,10,15,1083,LIS,BVA,LIS-BVA,119,4570,165,23,300
15/10/2016,2016,10,15,1085,BLQ,CTA,BLQ-CTA,75,3540,170,30,390
15/10/2016,2016,10,15,1134,SXF,BCN,SXF-BCN,136,5936,178,57,750
15/10/2016,2016,10,15,1137,LGW,BFS,LGW-BFS,50,2320,173,(null),(null)
15/10/2016,2016,10,15,1233,JTR,ATH,JTR-ATH,31,1530,172,93,1210
15/10/2016,2016,10,15,1237,JTR,ATH,JTR-ATH,31,1370,154,26,340
15/10/2016,2016,10,15,1250,RHO,ATH,RHO-ATH,43,2070,162,15,190
15/10/2016,2016,10,15,1314,AGP,BFS,AGP-BFS,160,6740,179,64,830
15/10/2016,2016,10,15,1393,RYG,STN,RYG-STN,101,4150,181,(null),(null)
15/10/2016,2016,10,15,1516,FSC,BVA,FSC-BVA,101,4400,169,75,980
15/10/2016,2016,10,15,1572,SXF,SDR,SXF-SDR,152,6220,180,54,700
15/10/2016,2016,10,15,1599,LEJ,STN,LEJ-STN,78,3369,177,(null),(null)
15/10/2016,2016,10,15,1789,DTM,STN,DTM-STN,54,2500,184,53,690
15/10/2016,2016,10,15,1796,DUB,TLL,DUB-TLL,164,6500,163,51,663
15/10/2016,2016,10,15,1905,STN,BRI,STN-BRI,141,6390,176,39,510
15/10/2016,2016,10,15,1924,EMA,MJV,EMA-MJV,145,6450,180,90,1170
15/10/2016,2016,10,15,1951,NYO,NRN,NYO-NRN,102,4180,179,98,1280
15/10/2016,2016,10,15,1957,FAO,EMA,FAO-EMA,140,5750,182,96,1250
15/10/2016,2016,10,15,2077,LIS,MRS,LIS-MRS,105,4440,183,58,750
15/10/2016,2016,10,15,2121,CRL,PRG,CRL-PRG,70,3100,176,59,340
15/10/2016,2016,10,15,2157,AGP,BHX,AGP-BHX,144,6453,177,79,1030
15/10/2016,2016,10,15,2163,PMI,BHX,PMI-BHX,141,6290,182,(null),(null)
15/10/2016,2016,10,15,2245,VNO,STN,VNO-STN,145,6140,173,(null),19
15/10/2016,2016,10,15,2257,CGN,VLC,CGN-VLC,133,5601,168,90,1170
15/10/2016,2016,10,15,2270,BGY,ATH,BGY-ATH,123,5050,140,20,260
15/10/2016,2016,10,15,2301,SNN,BVA,SNN-BVA,79,3480,143,20,260
15/10/2016,2016,10,15,2305,SNN,FMM,SNN-FMM,126,5060,135,78,1020
15/10/2016,2016,10,15,2373,GDN,STN,GDN-STN,112,4571,152,17,220
15/10/2016,2016,10,15,2404,STN,FMM,STN-FMM,75,3800,140,27,350
15/10/2016,2016,10,15,2435,KRK,STN,KRK-STN,117,5260,163,55,720
15/10/2016,2016,10,15,2463,BZG,STN,BZG-STN,113,4810,176,(null),(null)
15/10/2016,2016,10,15,2477,CHQ,LBA,CHQ-LBA,228,10176,186,87,1150
15/10/2016,2016,10,15,2507,BCN,CGN,BCN-CGN,103,5060,186,81,1050
15/10/2016,2016,10,15,2526,MAD,SXF,MAD-SXF,146,6389,179,29,380
15/10/2016,2016,10,15,2531,AGP,BLL,AGP-BLL,178,7750,170,101,1310
15/10/2016,2016,10,15,2573,AGP,SCQ,AGP-SCQ,81,3640,162,35,460
15/10/2016,2016,10,15,2607,TSF,SXF,TSF-SXF,69,3050,156,44,570
15/10/2016,2016,10,15,2623,LIS,PDL,LIS-PDL,137,6127,181,(null),(null)
15/10/2016,2016,10,15,2631,STN,PDL,STN-PDL,245,11065,164,61,790
15/10/2016,2016,10,15,2635,ZAZ,STN,ZAZ-STN,100,4450,163,56,730
15/10/2016,2016,10,15,2828,CRL,REU,CRL-REU,100,4400,185,96,630
15/10/2016,2016,10,15,2883,VNO,RYG,VNO-RYG,93,3832,173,(null),23
15/10/2016,2016,10,15,2915,BRU,PMI,BRU-PMI,114,4890,187,109,1572
15/10/2016,2016,10,15,2984,FCO,BRU,FCO-BRU,104,4517,177,54,710
15/10/2016,2016,10,15,3003,FCO,STN,FCO-STN,126,5868,188,63,820
15/10/2016,2016,10,15,3016,CGN,MAD,CGN-MAD,135,5850,170,(null),(null)
15/10/2016,2016,10,15,3025,RIX,CGN,RIX-CGN,107,4794,166,(null),(null)
15/10/2016,2016,10,15,3043,WAW,GDN,WAW-GDN,39,1850,168,2,20
15/10/2016,2016,10,15,3131,STN,PFO,STN-PFO,250,10567,177,86,1120
15/10/2016,2016,10,15,3218,MAN,BGY,MAN-BGY,109,4912,172,57,650
15/10/2016,2016,10,15,3373,TRN,MLA,TRN-MLA,99,4150,154,25,330
15/10/2016,2016,10,15,3442,PMI,MAN,PMI-MAN,140,6371,177,89,1160
15/10/2016,2016,10,15,3556,STN,RAK,STN-RAK,207,9280,179,65,850
15/10/2016,2016,10,15,3632,STN,BRE,STN-BRE,56,2540,169,52,680
15/10/2016,2016,10,15,3653,GRO,BRE,GRO-BRE,115,4980,183,115,1500
15/10/2016,2016,10,15,3746,PSA,CRL,PSA-CRL,82,3420,159,42,550
15/10/2016,2016,10,15,3969,CAG,BLQ,CAG-BLQ,51,2610,174,39,510
15/10/2016,2016,10,15,3992,BGY,OTP,BGY-OTP,110,4200,175,11,140
15/10/2016,2016,10,15,4036,PSR,BGY,PSR-BGY,44,2200,157,5,70
15/10/2016,2016,10,15,4051,FAO,MAN,FAO-MAN,146,6480,189,96,1250
15/10/2016,2016,10,15,4087,FAO,MAN,FAO-MAN,150,6410,181,98,1280
15/10/2016,2016,10,15,4096,MAN,RIX,MAN-RIX,139,5750,167,35,470
15/10/2016,2016,10,15,4126,HHN,GRO,HHN-GRO,88,3786,177,83,1080
15/10/2016,2016,10,15,4215,PMF,STN,PMF-STN,100,4440,167,32,410
15/10/2016,2016,10,15,4305,BLQ,NRN,BLQ-NRN,79,3470,169,41,530
15/10/2016,2016,10,15,4315,BLQ,BRI,BLQ-BRI,60,2590,161,18,230
15/10/2016,2016,10,15,4325,SUF,BLQ,SUF-BLQ,73,3020,168,16,210
15/10/2016,2016,10,15,4327,BLQ,BRI,BLQ-BRI,60,2670,179,7,100
15/10/2016,2016,10,15,4339,BDS,BLQ,BDS-BLQ,77,3260,167,10,130
15/10/2016,2016,10,15,4372,HHN,RIX,HHN-RIX,113,4810,171,42,540
15/10/2016,2016,10,15,4407,RAK,XCR,RAK-XCR,167,7080,177,76,989
15/10/2016,2016,10,15,4478,SCQ,HHN,SCQ-HHN,121,4800,170,93,1210
15/10/2016,2016,10,15,4526,CRL,BGY,CRL-BGY,69,2950,171,52,260
15/10/2016,2016,10,15,4598,OPO,FMM,OPO-FMM,127,5859,184,67,880
15/10/2016,2016,10,15,4658,BGY,BRI,BGY-BRI,74,3070,183,9,120
15/10/2016,2016,10,15,4702,BGY,OPO,BGY-OPO,144,5968,178,46,600
15/10/2016,2016,10,15,4755,BRS,ACE,BRS-ACE,227,9450,178,101,1320
15/10/2016,2016,10,15,4816,CUF,CAG,CUF-CAG,62,2836,178,(null),(null)
15/10/2016,2016,10,15,4863,BLQ,CRL,BLQ-CRL,88,3550,160,35,460
15/10/2016,2016,10,15,4877,BGY,CAG,BGY-CAG,67,3040,175,28,360
15/10/2016,2016,10,15,4932,PMO,BVA,PMO-BVA,136,5770,166,41,530
15/10/2016,2016,10,15,4933,BVA,PMO,BVA-PMO,132,5731,172,57,740
15/10/2016,2016,10,15,5011,PSR,BVA,PSR-BVA,109,4300,132,21,270
15/10/2016,2016,10,15,5159,NCL,AGP,NCL-AGP,174,7705,187,74,960
15/10/2016,2016,10,15,5206,MLA,CGN,MLA-CGN,149,6630,183,120,1560
15/10/2016,2016,10,15,5214,HHN,BRI,HHN-BRI,108,4870,182,111,1429
15/10/2016,2016,10,15,5252,SVQ,LGW,SVQ-LGW,125,5590,175,49,640
15/10/2016,2016,10,15,5273,PMI,SVQ,PMI-SVQ,78,3530,186,(null),(null)
15/10/2016,2016,10,15,5356,MAD,KRK,MAD-KRK,158,7200,184,41,530
15/10/2016,2016,10,15,5429,TFS,OPO,TFS-OPO,133,5520,162,46,600
15/10/2016,2016,10,15,5462,MAD,CRL,MAD-CRL,109,4760,165,15,200
15/10/2016,2016,10,15,5464,MAD,CRL,MAD-CRL,110,4420,162,39,510
15/10/2016,2016,10,15,5465,CRL,MAD,CRL-MAD,121,5605,168,55,220
15/10/2016,2016,10,15,5468,MAD,FUE,MAD-FUE,146,6110,186,77,1000
15/10/2016,2016,10,15,5489,NRN,OPO,NRN-OPO,152,6750,184,(null),(null)
15/10/2016,2016,10,15,5544,ALC,BLQ,ALC-BLQ,104,4400,180,44,570
